4	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
5	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
6	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
7	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
8	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
9	31	15	31	47	47	47	47	47	47	47	47	47	47	47	47	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
10	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
11	63	31	63	95	95	95	95	95	95	95	95	95	95	95	95	47	47	47	47	47	23	23	23	23	23	23	47	47	95	95	95	
12	15	7	15	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
13	15	7	15	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
14	15	7	15	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
15	31	15	31	47	47	47	47	47	47	47	47	47	47	47	47	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
16	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
17	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
18	7	3	7	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	7	7	7	7	7	7	15	15	31	31	31	
19	31	15	31	47	47	47	47	47	47	47	47	47	47	47	47	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
20	31	15	31	47	47	47	47	47	47	47	47	47	47	47	47	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
21	31	15	31	47	47	47	47	47	47	47	47	47	47	47	47	23	23	23	23	23	11	11	11	11	11	11	23	23	47	47	47	
22	63	31	63	95	95	95	95	95	95	95	95	95	95	95	95	47	47	47	47	47	23	23	23	23	23	23	47	47	95	95	95	
23	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
24	191	95	191	255	255	255	255	255	255	255	255	255	255	255	255	127	127	127	63	63	31	31	31	31	31	31	63	63	127	127	127	
25	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
26	191	95	191	255	255	255	255	255	255	255	255	255	255	255	255	127	127	127	63	63	31	31	31	31	31	31	63	63	127	127	127	
27	63	31	63	95	95	95	95	95	95	95	95	95	95	95	95	47	47	47	47	47	23	23	23	23	23	23	47	47	95	95	95	
28	63	31	63	95	95	95	95	95	95	95	95	95	95	95	95	47	47	47	47	47	23	23	23	23	23	23	47	47	95	95	95	
29	63	31	63	95	95	95	95	95	95	95	95	95	95	95	95	47	47	47	47	47	23	23	23	23	23	23	47	47	95	95	95	
30	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
31	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
32	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
33	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
34	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
35	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
36	127	63	127	191	191	191	191	191	191	191	191	191	191	191	191	95	95	95	47	47	23	23	23	23	23	23	47	47	95	95	95	
37	191	95	191	255	255	255	255	255	255	255	255	255	255	255	255	127	127	127	63	63	31	31	31	31	31	31	63	63	127	127	127	
38	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
39	6143	3071	6143	10751	9215	9215	10751	10751	9215	10751	9215	10751	7167	7167	7167	3583	3583	3583	1791	1791	895	447	223	191	223	223	383	383	895	895	895	
40	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
41	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
42	191	95	191	255	255	255	255	255	255	255	255	255	255	255	255	127	127	127	63	63	31	31	31	31	31	31	63	63	127	127	127	
43	191	95	191	255	255	255	255	255	255	255	255	255	255	255	255	127	127	127	63	63	31	31	31	31	31	31	63	63	127	127	127	
44	191	95	191	255	255	255	255	255	255	255	255	255	255	255	255	127	127	127	63	63	31	31	31	31	31	31	63	63	127	127	127	
45	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
46	6143	3071	6143	10751	10751	10751	10751	10751	10751	10751	10751	9215	7167	6143	7167	3583	3583	3583	1791	1791	895	447	191	223	191	223	447	447	895	895	895	
47	6143	3071	6143	12287	10751	10751	10751	10751	10751	10751	10751	9215	7167	9471	11007	5503	5375	6271	2687	3071	1791	831	383	415	383	447	895	815	1791	1439	1791	
48	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
49	335	155	311	415	511	511	495	495	415	511	511	415	415	511	511	255	255	223	127	127	63	63	63	63	63	63	127	127	255	255	255	
50	335	191	383	415	511	511	495	495	415	511	511	415	415	511	511	255	255	223	127	127	63	63	63	63	63	63	127	127	255	255	255	
51	335	191	383	415	511	511	495	495	415	511	511	415	415	511	511	255	255	223	127	127	63	63	63	63	63	63	127	127	255	255	255	
52	1151	767	1535	1727	1727	2111	1535	1919	1919	1919	2111	1919	1279	1279	1407	703	639	575	319	319	159	143	159	159	159	159	287	319	639	639	511	
53	3071	1535	3071	5375	5375	5375	5375	5375	5375	5375	5375	5375	3583	3583	3583	1791	1791	1791	767	895	447	223	191	223	191	223	447	383	895	895	895	
54	12287	6143	12287	21503	21503	24575	18431	18431	21503	18431	21503	21503	12287	20027	26623	12214	11588	11263	4607	4991	3583	2047	767	1023	895	767	1791	1791	3583	3583	3071	
55	6143	3071	6143	10751	10751	9215	10751	10751	12287	10751	10751	9215	7167	10239	11007	5590	6271	5503	2687	2799	1791	927	383	511	447	383	831	879	1759	1727	1535	
56	3071	1535	3071	5375	5375	4607	5375	5375	5375	5375	5375	4607	3583	3583	3583	1791	1791	1791	895	895	447	223	223	223	223	223	447	383	767	767	895	
57	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
58	575	287	575	767	767	767	767	767	767	767	767	767	511	511	511	255	255	255	127	127	63	63	63	63	63	63	127	127	255	255	255	
59	1535	767	1535	1919	1919	1919	1919	1535	1727	1535	2111	1919	1279	1279	1279	575	639	639	319	287	159	159	159	159	175	127	287	319	639	639	639	
60	3071	1535	3071	5375	5375	5375	5375	5375	5375	5375	5375	4607	3071	3583	3583	1791	1535	1535	895	895	447	223	223	223	223	223	447	383	767	767	895	
61	12287	6143	12287	24575	24575	21503	21503	21503	21503	21503	24575	18431	14335	18431	23551	14847	10751	13055	5375	5887	3583	1791	703	767	1023	767	1535	1631	3583	3583	3071	
62	24575	12287	24575	36863	36863	43007	43007	49151	49151	36863	49151	49151	32767	57343	57343	28671	28671	32767	16383	14335	7167	3071	1791	1791	1791	2047	3583	3071	6143	7167	7167	
63	6143	3071	6143	10751	10751	10751	10751	9215	10751	10751	10751	12287	7167	11007	10751	6143	5503	5552	3071	2687	1791	639	447	447	447	463	879	751	1247	1661	1791	
64	1535	575	1151	1727	1919	1727	2111	1919	1919	2111	1919	1919	1407	1279	1279	639	639	639	351	319	159	175	127	175	127	159	319	319	639	639	639	
