44	74	38	61	104	180	197	179	170	180	97	116	117	53	60	53	50	53	51	37	35	21	18	25	26	25	28	27	42	44	33	63	
45	74	38	58	96	175	175	175	167	175	94	99	99	50	51	51	44	49	45	31	31	19	13	19	18	18	22	23	38	39	28	53	
46	88	52	98	148	247	244	246	235	252	154	161	158	98	98	121	112	108	112	80	77	50	47	71	74	77	66	66	99	106	87	148	
47	84	47	89	129	228	228	228	210	232	136	146	144	85	85	99	91	88	92	61	61	38	37	57	57	52	52	49	76	86	65	117	
48	84	47	89	129	228	228	228	210	232	136	146	144	85	85	99	91	88	92	61	61	38	37	57	57	52	52	49	76	86	65	117	
49	85	48	91	148	221	222	221	221	234	142	147	145	85	85	111	95	98	100	68	68	44	49	65	65	72	61	61	91	87	69	139	
50	74	38	71	118	182	182	182	182	183	110	96	109	57	57	65	51	48	51	33	31	21	19	28	26	28	30	30	42	42	32	67	
51	74	38	71	118	182	182	182	182	183	110	96	109	57	57	65	51	48	51	33	31	21	19	28	26	28	30	30	42	42	32	67	
52	75	39	72	120	185	186	185	185	188	113	107	113	63	60	71	55	57	55	36	36	23	22	31	36	36	36	36	49	46	37	78	
53	88	52	99	160	236	239	239	239	257	158	162	161	98	98	126	110	110	115	77	79	51	58	78	81	82	68	68	107	108	82	170	
54	88	52	98	160	236	234	234	234	248	155	159	156	96	96	120	107	108	111	74	77	47	54	72	73	79	66	66	101	100	75	155	
55	88	52	98	160	236	234	234	234	248	155	159	156	96	96	120	107	108	111	74	77	47	54	72	73	79	66	66	101	100	75	155	
56	88	52	99	160	236	239	239	239	257	158	162	161	98	98	126	110	110	115	77	79	51	58	78	81	82	68	68	107	108	82	170	
57	75	39	72	120	185	186	185	185	188	113	107	113	63	60	71	55	57	55	36	36	23	22	31	36	36	36	36	49	46	37	78	
58	74	38	71	118	182	182	182	182	183	110	96	109	57	57	65	51	48	51	33	31	21	19	28	26	28	30	30	42	42	32	67	
59	88	52	99	160	236	239	239	239	257	158	162	161	98	98	126	110	110	115	77	79	51	58	78	81	82	68	68	107	108	82	170	
60	88	52	99	160	236	239	239	239	257	158	162	161	98	98	126	110	110	115	77	79	51	58	78	81	82	68	68	107	108	82	170	
61	494	346	528	781	1005	961	991	976	1028	770	646	627	386	377	484	608	596	607	417	228	184	194	321	281	267	202	194	213	229	192	414	
62	288	210	344	544	728	663	702	689	794	545	534	497	314	311	425	483	477	473	391	198	168	168	283	252	246	170	164	191	200	171	392	
63	288	210	344	544	728	638	729	683	737	559	508	543	324	356	465	536	477	456	305	210	172	172	260	253	252	179	174	200	194	187	403	
64	212	142	206	372	545	468	600	512	595	448	435	460	239	284	360	446	375	384	243	164	137	149	213	227	229	164	161	182	185	181	364	
